t,magnitude,concentration,top_feature_share,abruptness,is_attack
2016-07-28 05:40:00,12.72993649516333,0.7457548892820136,0.026725548101761094,5.257532316468453,0
2016-07-28 05:45:00,12.678446217067643,0.7423844785586801,0.025025741102310713,1.7631154784743546,0
2016-07-28 05:50:00,12.728951910073485,0.745598030849355,0.02583882233860424,1.9219351463684393,0
2016-07-28 05:55:00,12.808059514306,0.7362904094050412,0.024371135693171987,1.9219351463684393,0
2016-07-28 06:00:00,12.302101952102783,0.7386511427192257,0.024861473696091974,3.5041004881245246,0
2016-07-28 06:05:00,12.046289488747536,0.7342859310905041,0.025278600549500853,3.5041004881245246,0
2016-07-28 06:10:00,12.377632878106521,0.7334315041129706,0.025354737678206972,1.8881526209458181,0
2016-07-28 06:15:00,12.66540352204067,0.7567046463460708,0.02795437269642433,3.7381819332785233,0
2016-07-28 06:20:00,12.942026010204302,0.7706622505398653,0.029773072003039646,3.7381819332785233,0
2016-07-28 06:25:00,12.019251572127994,0.7634131911980138,0.028640428266903308,3.9945771181571144,0
2016-07-28 06:30:00,11.556657429716623,0.7510265522145725,0.02691884002641945,3.9945771181571144,0
2016-07-28 06:35:00,12.344937168449217,0.7470338364644435,0.02638303702366678,1.8057465888325175,0
2016-07-28 06:40:00,12.456507603432629,0.7511929689737453,0.026324047002236988,2.5615579099249146,0
2016-07-28 06:45:00,12.379048010019998,0.7532726748657053,0.026663667667954805,2.5615579099249146,0
2016-07-28 06:50:00,12.20456194938081,0.757090041189868,0.02771071274965719,1.549978482216174,0
2016-07-28 06:55:00,12.267410504044504,0.7758443957349639,0.030511597820872115,1.6479100418031705,0
2016-07-28 07:00:00,12.059592858412113,0.7802424969469779,0.03053081150501989,2.075430975388142,0
2016-07-28 07:05:00,11.896709561820021,0.7758029850764192,0.029624174842153784,2.075430975388142,0
2016-07-28 07:10:00,11.994767716098854,0.7712639592523625,0.028785795231046844,3.4601678629696213,0
2016-07-28 07:15:00,12.122593630663108,0.7849841105742782,0.0351143259153483,9.157736800390078,0
2016-07-28 07:20:00,12.617069369589641,0.8060895420758842,0.038494638024647906,9.157736800390078,0
2016-07-28 07:25:00,12.35302837131917,0.7735032117526751,0.029233657557074976,2.916706182121621,0
2016-07-28 07:30:00,11.918650214377303,0.770825604857128,0.026895267618007264,1.8301128442509995,0
2016-07-28 07:35:00,11.81731638981228,0.7843151507737838,0.02785071574966571,1.8301128442509995,0
2016-07-28 07:40:00,11.611410052673058,0.7700874357807179,0.027091180689635296,1.0382483754986893,0
2016-07-28 07:45:00,11.723240514152781,0.7669559176688845,0.02748393746588947,0.8591393273853057,0
2016-07-28 07:50:00,11.788461030894203,0.7593054379490886,0.027464480060702862,1.2385743387884336,0
2016-07-28 07:55:00,11.501166350072896,0.7536392478989881,0.027079073225306817,1.9444184075834274,0
2016-07-28 08:00:00,10.89464533591619,0.7833659154328062,0.031596089316250464,3.5724868179795624,0
2016-07-28 08:05:00,10.390333175035892,0.8117509752858414,0.03631720104338315,3.5724868179795624,0
2016-07-28 08:10:00,10.448403185338323,0.7960387746678772,0.03286795035866882,2.895496327179158,0
2016-07-28 08:15:00,11.013502695098106,0.7838616833736601,0.029422843526622396,9.968481042441201,0
2016-07-28 08:20:00,11.060506551564318,0.7678458068730891,0.027912568891016325,9.968481042441201,0
2016-07-28 08:25:00,10.78239513345247,0.7654174101226147,0.027723150392461655,2.430563463278918,0
2016-07-28 08:30:00,10.521625508838154,0.8031728783625498,0.03110840669957073,1.9777540805588993,0
2016-07-28 08:35:00,10.446249852577726,0.80625307014965,0.032127176319636415,1.9777540805588993,0
2016-07-28 08:40:00,11.175822321023057,0.7881028065104584,0.03113818408402681,1.0536985471987281,0
2016-07-28 08:45:00,10.987290738051865,0.819740975222331,0.03512573887139093,1.8105414835989906,0
2016-07-28 08:50:00,10.159135419047775,0.8412271362241638,0.036899592069087564,1.8105414835989906,0
2016-07-28 08:55:00,10.155041423426747,0.8208381229935343,0.0330647181643496,1.2188969502385771,0
2016-07-28 09:00:00,10.706174392736555,0.8088186260766169,0.032387579432888364,3.7843184389118276,0
2016-07-28 09:05:00,10.506741612380042,0.8086955401110782,0.032218386452227445,3.7843184389118276,0
2016-07-28 09:10:00,9.851769012354437,0.8173451306667272,0.03223416395921638,0.8390813546260423,0
2016-07-28 09:15:00,9.609279812752458,0.8187703446831404,0.03317188036612021,1.909690409769414,0
2016-07-28 09:20:00,10.076876653061355,0.8145151782367848,0.03254183533166409,2.978381447452871,0
2016-07-28 09:25:00,11.127082007133044,0.8341469353142786,0.035448428357673936,2.978381447452871,0
2016-07-28 09:30:00,11.009794874161399,0.8321518953688416,0.035082403931965565,2.6268790426310535,0
2016-07-28 09:35:00,10.608509316211217,0.8075170496827091,0.030569490165727402,2.6268790426310535,0
2016-07-28 09:40:00,11.056850482283675,0.8108428775148265,0.03276000065141599,4.279427085318424,0
2016-07-28 09:45:00,11.013237318824666,0.8198949573588008,0.03434288162485965,5.6248992968132345,0
2016-07-28 09:50:00,10.673576555152566,0.8069990031508257,0.03028621546782529,5.6248992968132345,0
2016-07-28 09:55:00,10.408022223218353,0.7947140581841248,0.028531619933932904,2.1999661813790863,0
2016-07-28 10:00:00,11.257453485448796,0.7953730231914405,0.030339959051989107,7.204174467282453,0
2016-07-28 10:05:00,11.794494228082133,0.7966778719786252,0.030884546683773016,7.204174467282453,0
2016-07-28 10:10:00,11.396330938450403,0.8201481438962124,0.035186927348862945,5.841398131902435,0
2016-07-28 10:15:00,11.555960167999633,0.8285686021783482,0.03647406625884127,5.841398131902435,0
2016-07-28 10:20:00,11.774143845598505,0.8121347643981083,0.03276131379614445,6.04252670449989,0
2016-07-28 10:25:00,11.398311928022855,0.8165887818025024,0.03250865643759186,6.04252670449989,0
2016-07-28 10:30:00,11.37095059888205,0.816911399470638,0.03242024626228619,2.3513917106707,0
2016-07-28 10:35:00,11.92799858404569,0.8200548957056544,0.03476370857283535,2.2853997262663412,0
2016-07-28 10:40:00,11.780664579650484,0.8155918247529774,0.03388136115169806,2.2853997262663412,0
2016-07-28 10:45:00,12.045857159770868,0.8042834510063441,0.031139128325935572,3.8408799259855417,0
2016-07-28 10:50:00,12.495956105104202,0.8120512415765357,0.0335603483965222,3.8408799259855417,0
2016-07-28 10:55:00,11.96781562762261,0.8195168494640317,0.03481022091307143,4.449824730186911,0
2016-07-28 11:00:00,11.8588390186829,0.8169828384983189,0.03364295993640738,4.449824730186911,0
2016-07-28 11:05:00,11.880917354681616,0.7827269687390691,0.02918630506843667,2.499274575510965,0
2016-07-28 11:10:00,11.113777220178804,0.774458087429153,0.028160330037863772,2.5307768561795574,0
2016-07-28 11:15:00,11.084525779900412,0.7995911817191528,0.03165403367298262,2.7961367792012353,0
2016-07-28 11:20:00,11.356508373964573,0.7958520133369723,0.03127744942357905,2.7961367792012353,0
2016-07-28 11:25:00,11.619374043811295,0.8015700101071455,0.0320665481438724,1.0841374314463625,0
2016-07-28 11:30:00,11.674744934168716,0.806983430526224,0.03139219032799102,1.8555547385057647,0
2016-07-28 11:35:00,11.520919096699135,0.7909096393102939,0.02973340858478209,7.315445131767191,0
2016-07-28 11:40:00,11.050140106970849,0.7777582969863506,0.02918098440092296,7.315445131767191,0
2016-07-28 11:45:00,11.287778051953559,0.793291653607129,0.03200497623108186,4.890069056268798,0
2016-07-28 11:50:00,11.496786285960846,0.7809958444375257,0.031036426515053762,3.205224200685006,0
2016-07-28 11:55:00,10.992984640708068,0.7688980934412541,0.02885138285850559,2.739491378913263,0
2016-07-28 12:00:00,11.433939159848746,0.772367718645657,0.0292716889861754,3.1483071866275965,1
2016-07-28 12:05:00,12.036096744816824,0.7685081889019773,0.02809550250967477,3.924054552231162,1
2016-07-28 12:10:00,11.635492164075055,0.7775810959191132,0.028091720544907817,3.924054552231162,1
2016-07-28 12:15:00,11.486996080987193,0.7589940702927533,0.02568188609638211,2.712202477119369,1
2016-07-28 12:20:00,11.84076569695223,0.7570958415677117,0.02659894335639833,2.712202477119369,1
2016-07-28 12:25:00,16.057114529496005,0.8030176217507063,0.034577537020763244,61.4441241033973,1
2016-07-28 12:30:00,26.896103700176305,0.8277797098383853,0.038698263502756604,61.4441241033973,1
2016-07-28 12:35:00,21.97676555316183,0.7998989891533854,0.032658807743622606,32.97325272937178,1
2016-07-28 12:40:00,10.74537596875866,0.7827869792171103,0.028669162420033707,3.185021444327616,0
2016-07-28 12:45:00,10.933916493265162,0.7803745068941231,0.029022481402533763,3.185021444327616,0
2016-07-28 12:50:00,11.707232461607937,0.7922899758961648,0.032169490281641774,3.2402228215816584,1
2016-07-28 12:55:00,12.858874038740757,0.8104726623905315,0.03466911579892815,3.2402228215816584,1
2016-07-28 13:00:00,15.264754007143102,0.8202518505284188,0.03770226914625051,21.05101657518705,1
2016-07-28 13:05:00,18.06017264392136,0.824299203275997,0.03988911515919128,21.05101657518705,1
2016-07-28 13:10:00,16.909984327183516,0.8098302486400767,0.03602251739999569,11.623395550792388,1
2016-07-28 13:15:00,14.282239902279802,0.8104032781308355,0.0354419976925263,7.095631204092567,1
2016-07-28 13:20:00,12.723505088427721,0.7983808860895872,0.033707661811762116,7.095631204092567,1
2016-07-28 13:25:00,10.970466079567496,0.7678983627050386,0.028913770026908408,2.3694499625641625,0
2016-07-28 13:30:00,10.361608135685682,0.7581070013042001,0.027472956017909823,1.9777399763937067,0
2016-07-28 13:35:00,10.168389126829924,0.7702258500670428,0.028652347575656305,1.765965591635498,0
2016-07-28 13:40:00,10.094449274530998,0.7943813297201192,0.03114366044465124,2.708361335442777,0
2016-07-28 13:45:00,10.388390306151793,0.8070417981202719,0.032420876484953995,2.708361335442777,0
2016-07-28 13:50:00,10.19273250997463,0.8050589270165887,0.03145516664799947,2.145972475276025,0
2016-07-28 13:55:00,10.289733494355954,0.795025216355272,0.030171831418656987,2.4251283738632194,0
2016-07-28 14:00:00,10.201888400835479,0.7828263286988509,0.029175158773103754,2.4251283738632194,0
2016-07-28 14:05:00,10.680571473521619,0.8137844317630037,0.034329816323625834,3.9959219564818773,0
2016-07-28 14:10:00,10.80497068871124,0.8307369219785872,0.03770485018897746,3.9959219564818773,0
2016-07-28 14:15:00,10.016956472248165,0.8016304599403712,0.03208135898545432,2.8870868944346095,0
2016-07-28 14:20:00,9.999357373394352,0.8145062083409329,0.03357652122599987,2.8870868944346095,0
2016-07-28 14:25:00,10.037034006176231,0.8323846363602926,0.03769581135018997,1.699491354835978,0
2016-07-28 14:30:00,9.682661657904978,0.8129575218702836,0.034127476402220566,2.1418656844835997,0
2016-07-28 14:35:00,9.7857942838336,0.8232020463617231,0.03555294250661737,2.1418656844835997,0
2016-07-28 14:40:00,9.681975931228648,0.831118635818078,0.03751748713761406,2.8301883265377255,0
2016-07-28 14:45:00,9.499806231039567,0.8256841609042599,0.039219806528743385,6.618173276503854,0
2016-07-28 14:50:00,9.421178150132368,0.8228017807593966,0.037721061616850855,6.618173276503854,0
2016-07-28 14:55:00,9.643468966422237,0.8186433872903583,0.034483695189125876,6.477353559203986,0
2016-07-28 15:00:00,10.243620313141587,0.8530430430484993,0.04419091035537641,6.477353559203986,0
2016-07-28 15:05:00,9.870284207030034,0.8602749098997143,0.04549401663126227,4.427264147319187,0
2016-07-28 15:10:00,9.541231173696735,0.8347833325743936,0.03758173644150773,3.243268115031946,0
2016-07-28 15:15:00,9.676305032304217,0.834716272296395,0.03763173447777833,6.535326899764428,0
2016-07-28 15:20:00,9.08154938686462,0.8193668549892295,0.03624564263855558,6.535326899764428,0
2016-07-28 15:25:00,8.737125916350399,0.8143263257735227,0.03486962490585631,3.0334750727754813,0
2016-07-28 15:30:00,9.090678381886242,0.824712510788247,0.037113283519212927,3.0334750727754813,0
2016-07-28 15:35:00,9.44418016187551,0.8155417028687282,0.037514924397343836,5.168279404549924,0
2016-07-28 15:40:00,9.305920877851765,0.816588641858796,0.036854973103598164,5.168279404549924,0
2016-07-28 15:45:00,9.72401890003683,0.8338704728894173,0.04005668577771089,4.988500023551937,0
2016-07-28 15:50:00,10.015206538214175,0.8168413841671781,0.036135427015661005,4.988500023551937,0
2016-07-28 15:55:00,9.868553539265694,0.7900346016045114,0.030438444443770606,4.528916201908899,0
2016-07-28 16:00:00,11.702702734114375,0.8117118039395035,0.04426857288662374,22.378246781289196,0
2016-07-28 16:05:00,11.965404362982294,0.8071371643677894,0.04456878685242417,22.378246781289196,0
2016-07-28 16:10:00,10.556733626428256,0.8049161481206929,0.035160143703619084,5.027335031294119,0
2016-07-28 16:15:00,10.50967787995733,0.8252767124774265,0.03725830477525191,5.027335031294119,0
2016-07-28 16:20:00,11.334056148022933,0.8418193060267841,0.03921015017632956,4.724966580797697,0
2016-07-28 16:25:00,11.168625494085045,0.8559142317477249,0.04298923676122651,4.724966580797697,0
2016-07-28 16:30:00,10.601064622542136,0.8252350047599032,0.03880817584549843,5.223275184933442,0
2016-07-28 16:35:00,10.588770558185878,0.8161512502764369,0.035208037665144284,5.223275184933442,0
2016-07-28 16:40:00,10.098526775494367,0.8178823698382972,0.03551689750992775,2.9029849500645253,0
2016-07-28 16:45:00,9.850145650670425,0.811914637303024,0.034069302425612916,1.8467864958816758,0
2016-07-28 16:50:00,9.434924124187539,0.8084542054735664,0.03369278862248349,2.5246227425261,0
2016-07-28 16:55:00,10.729438932422216,0.8336501698633813,0.043749842169285305,6.951938503212898,0
2016-07-28 17:00:00,11.659685500023354,0.8498180163760978,0.04620233499561173,6.951938503212898,0
2016-07-28 17:05:00,10.710069174407954,0.8113345187048742,0.03538939617409537,3.106789926743703,0
2016-07-28 17:10:00,10.131584449514492,0.7945428927932078,0.032449489266678136,3.3980441498486433,0
2016-07-28 17:15:00,9.807123579286833,0.7867884517979385,0.03134728117862508,3.4969616760927966,0
2016-07-28 17:20:00,10.034328820152107,0.7960235699571303,0.03470630300688862,6.5543623673289915,0
2016-07-28 17:25:00,9.805487824427455,0.7838699301123588,0.03209346377780128,6.5543623673289915,0
2016-07-28 17:30:00,9.233837951424398,0.7559495603341354,0.026701972536922674,3.784316999872106,0
2016-07-28 17:35:00,8.91281491569144,0.754387093466856,0.02799522003318104,3.07314842280807,0
2016-07-28 17:40:00,9.507053310827274,0.7771601660558336,0.031232668133777203,2.3486507989284475,0
2016-07-28 17:45:00,10.466607959992817,0.7974937572649163,0.03150888418830126,3.654291276098452,0
2016-07-28 17:50:00,10.189571010037273,0.7846983947821277,0.029493501921500548,3.654291276098452,0
2016-07-28 17:55:00,9.496875495484222,0.7757697220650256,0.029769028909675053,1.4655242576711978,0
2016-07-28 18:00:00,10.528019487276136,0.7770153943062063,0.029583405056481264,3.8582310252895904,0
2016-07-28 18:05:00,10.917667006572039,0.7569885711493389,0.027595459675743794,3.8582310252895904,0
2016-07-28 18:10:00,10.494339772536923,0.7724422017480238,0.03169586839908097,4.327177199557332,0
2016-07-28 18:15:00,10.487690544891414,0.7857516314215169,0.0333901029134898,4.724315137835719,0
2016-07-28 18:20:00,9.89285877739084,0.7733631552507652,0.03102355027402558,4.724315137835719,0
2016-07-28 18:25:00,10.090488647059306,0.7720853659603361,0.030652684865292674,6.133254791706762,0
2016-07-28 18:30:00,10.243009534272254,0.7555295127038772,0.027768079056441443,6.133254791706762,0
2016-07-28 18:35:00,9.873067857307204,0.7438276708057652,0.025866443704543128,2.323797788599045,0
2016-07-28 18:40:00,9.617550796045363,0.7646946972153571,0.028532757459485573,3.0399236410594233,0
2016-07-28 18:45:00,9.610507417502754,0.78015872356978,0.03042640726779397,3.0399236410594233,0
2016-07-28 18:50:00,9.478649975759842,0.7782495914361608,0.030534985448305928,3.014125852179716,0
2016-07-28 18:55:00,9.068570607515735,0.7803745675742519,0.03045526683581526,1.940194332868313,0
2016-07-28 19:00:00,10.070981224989632,0.7905247198567646,0.03064697472573229,3.988158707510556,0
2016-07-28 19:05:00,10.694365537293951,0.8059987925013155,0.03412632121704205,3.988158707510556,0
2016-07-28 19:10:00,9.67723830050193,0.7980433220238143,0.03364076570756575,2.921313804685758,0
2016-07-28 19:15:00,9.62590529433091,0.7879300846844299,0.032412338309675146,3.307501088283621,0
2016-07-28 19:20:00,10.0515667201693,0.784049116180698,0.03247134027712663,4.413419701400658,0
2016-07-28 19:25:00,10.211251747091321,0.8041250688446857,0.03529576197392046,4.413419701400658,0
2016-07-28 19:30:00,9.896748439664375,0.7999373442670661,0.03509641443414167,3.2455581379019915,0
2016-07-28 19:35:00,9.402315412461647,0.7717078545929036,0.030652915203130165,2.115725206388462,0
2016-07-28 19:40:00,9.322866836565032,0.7712680010223754,0.02939178543952904,2.1894811775783634,0
2016-07-28 19:45:00,9.40652115451589,0.7782780007708376,0.02890039850658608,2.1894811775783634,0
2016-07-28 19:50:00,9.664885574689329,0.791602575258131,0.030319178561190513,2.171608045071588,0
2016-07-28 19:55:00,10.005150489894131,0.7997984405656791,0.03122870897227235,2.8461309993712467,0
2016-07-28 20:00:00,12.205218842993851,0.8062472804009757,0.03555992758805158,11.39601314078479,0
2016-07-28 20:05:00,12.648557910320498,0.8003923435077588,0.03458332529203893,11.39601314078479,0
2016-07-28 20:10:00,11.205212246649404,0.7901063786197622,0.028609976026814466,2.1997269554974728,0
2016-07-28 20:15:00,11.756780816964124,0.8120767360450319,0.03516597595246359,7.684477360563704,0
2016-07-28 20:20:00,11.692631116208522,0.8183464131645279,0.03600944711054934,7.684477360563704,0
2016-07-28 20:25:00,11.11468858192396,0.8167669004094096,0.03319696142050535,2.632688769603279,0
2016-07-28 20:30:00,10.84487775756367,0.8114667639118607,0.032980582479389134,4.071973405354637,0
2016-07-28 20:35:00,12.517727068760584,0.8657939692998115,0.06719084207641553,10.606375036601582,0
2016-07-28 20:40:00,12.011382992993662,0.8725016802357015,0.06892136091697351,10.606375036601582,0
2016-07-28 20:45:00,9.568710902019827,0.8162627357192891,0.03394324238512949,2.5104149182608615,0
2016-07-28 20:50:00,9.750099788649202,0.8264848428933835,0.03496518995721777,2.316799881870553,0
2016-07-28 20:55:00,9.93342208250868,0.8142921138806537,0.03221729216584003,2.9089252495985143,0
2016-07-28 21:00:00,9.569146164076654,0.8158022957106214,0.03261389098391447,3.4474385121089868,0
2016-07-28 21:05:00,9.988132891062211,0.8545627925587553,0.0423780804190099,3.9881882030592317,0
2016-07-28 21:10:00,10.764136788481476,0.8744322206532327,0.04698232819060054,3.9881882030592317,0
2016-07-28 21:15:00,9.645730765829137,0.8440612627566295,0.040249024551861544,2.45483815845142,0
2016-07-28 21:20:00,8.66059700675604,0.819349268162398,0.03526213924014085,2.45483815845142,0
2016-07-28 21:25:00,8.974252257329677,0.8282746322183772,0.037005044300323676,2.049765786888702,0
2016-07-28 21:30:00,9.75871113407032,0.8543503636847166,0.04246421365819893,2.7295648930189995,0
2016-07-28 21:35:00,9.442591379401751,0.8344299381699515,0.039948536754158215,2.98695884812776,0
2016-07-28 21:40:00,9.397124297042868,0.8017256209221485,0.033501261988910375,8.231360576726482,0
2016-07-28 21:45:00,9.685026420377508,0.8176537245265324,0.03434067630319096,9.07402326331378,0
2016-07-28 21:50:00,9.128900048064121,0.8225360955948743,0.03590723975639034,9.07402326331378,0
2016-07-28 21:55:00,9.360530192129797,0.8371968965573006,0.0414950019177344,3.09914426386649,0
2016-07-28 22:00:00,9.356325877375488,0.8322751279613816,0.03994206330449562,3.09914426386649,0
2016-07-28 22:05:00,9.389852790661433,0.8233686603424377,0.03680493501263195,5.871963866842177,0
2016-07-28 22:10:00,9.380504881069156,0.8281078268882351,0.037556767659080184,5.871963866842177,0
2016-07-28 22:15:00,9.844206643318937,0.8249190988814076,0.04625472032668345,17.37080069616634,0
2016-07-28 22:20:00,9.494362691551963,0.8117349772353509,0.044306947004744704,17.37080069616634,0
2016-07-28 22:25:00,8.645628378545123,0.7998063516208281,0.033260235625977644,1.9615769817475053,0
2016-07-28 22:30:00,10.111488764733895,0.8764824341557662,0.05266688837326654,4.313987243593182,0
2016-07-28 22:35:00,11.348027875377545,0.9354430600864218,0.07678275448090872,6.915217956923903,0
2016-07-28 22:40:00,13.47463815617682,0.9557325319447593,0.10156442031459405,6.915217956923903,0
2016-07-28 22:45:00,15.001880324644116,0.9868329323758892,0.12494089475631358,1.9944431744816906,0
2016-07-28 22:50:00,14.754572732010558,0.9876763813323988,0.12756222583329438,2.890034094315014,0
2016-07-28 22:55:00,15.186501911634352,0.9857796074965645,0.12183738667131654,2.9694846054941397,0
2016-07-28 23:00:00,14.557800982454276,0.9855358415400562,0.11845324556047224,2.9694846054941397,0
2016-07-28 23:05:00,13.329802008694822,0.9828599425684714,0.109872107897611,2.357926698679537,0
2016-07-28 23:10:00,12.209879793171408,0.9621689397799106,0.08991957444440284,2.2637511367944354,0
2016-07-28 23:15:00,9.98767138998241,0.8709545594364896,0.05463564810896328,2.2637511367944354,0
2016-07-28 23:20:00,8.65129554769052,0.8100296315987958,0.034441627196320004,3.7224529009938103,0
2016-07-28 23:25:00,9.13324373161528,0.8274534525170121,0.04070427162764404,4.626633824490519,0
2016-07-28 23:30:00,9.033944008910897,0.8203736776934285,0.03825674698243538,4.626633824490519,0
